[15-Nov-2022 23:15:42 Europe/Berlin] APP::constructor=>No existe el controlador favicon.ico
[15-Nov-2022 23:15:59 Europe/Berlin] APP::constructor=>No existe el controlador favicon.ico
[15-Nov-2022 23:16:14 Europe/Berlin] APP::constructor=>No existe el controlador favicon.ico
[15-Nov-2022 23:16:16 Europe/Berlin] APP::constructor=>No existe el controlador favicon.ico
[15-Nov-2022 23:16:46 Europe/Berlin] APP::constructor=>No existe el controlador favicon.ico
[15-Nov-2022 23:17:00 Europe/Berlin] APP::constructor=>No existe el controlador img
[15-Nov-2022 23:17:03 Europe/Berlin] APP::constructor=>No existe el controlador favicon.ico
[15-Nov-2022 23:17:05 Europe/Berlin] APP::constructor=>No existe el controlador favicon.ico
[15-Nov-2022 23:17:32 Europe/Berlin] APP::constructor=>No existe el controlador favicon.ico
[15-Nov-2022 23:18:29 Europe/Berlin] APP::constructor=>No existe el controlador favicon.ico
[15-Nov-2022 23:18:34 Europe/Berlin] APP::constructor=>No existe el controlador favicon.ico
[15-Nov-2022 23:18:39 Europe/Berlin] APP::constructor=>No existe el controlador favicon.ico
[15-Nov-2022 23:18:44 Europe/Berlin] APP::constructor=>No existe el controlador html.png
[15-Nov-2022 23:18:44 Europe/Berlin] APP::constructor=>No existe el controlador css.png
[15-Nov-2022 23:18:44 Europe/Berlin] APP::constructor=>No existe el controlador node.png
[15-Nov-2022 23:18:44 Europe/Berlin] APP::constructor=>No existe el controlador favicon.ico
[15-Nov-2022 23:19:43 Europe/Berlin] APP::constructor=>No existe el controlador css
[15-Nov-2022 23:19:44 Europe/Berlin] APP::constructor=>No existe el controlador img
[15-Nov-2022 23:19:50 Europe/Berlin] APP::constructor=>No existe el controlador html.png
[15-Nov-2022 23:19:50 Europe/Berlin] APP::constructor=>No existe el controlador css.png
[15-Nov-2022 23:19:50 Europe/Berlin] APP::constructor=>No existe el controlador node.png
[15-Nov-2022 23:19:50 Europe/Berlin] APP::constructor=>No existe el controlador favicon.ico
[15-Nov-2022 23:19:55 Europe/Berlin] APP::constructor=>No existe el controlador css
[15-Nov-2022 23:19:55 Europe/Berlin] APP::constructor=>No existe el controlador img
[15-Nov-2022 23:19:56 Europe/Berlin] APP::constructor=>No existe el controlador css
[15-Nov-2022 23:19:56 Europe/Berlin] APP::constructor=>No existe el controlador img
[15-Nov-2022 23:19:59 Europe/Berlin] APP::constructor=>No existe el controlador favicon.ico
[15-Nov-2022 23:20:04 Europe/Berlin] APP::constructor=>No existe el controlador img
[15-Nov-2022 23:20:05 Europe/Berlin] APP::constructor=>No existe el controlador img
[15-Nov-2022 23:20:07 Europe/Berlin] APP::constructor=>No existe el controlador favicon.ico
[15-Nov-2022 23:20:23 Europe/Berlin] PHP Warning:  Undefined array key "sessionRole" in C:\xampp\htdocs\apprender.com\controllers\appController.php on line 22
[15-Nov-2022 23:20:23 Europe/Berlin] PHP Warning:  Undefined array key "sessionRole" in C:\xampp\htdocs\apprender.com\controllers\appController.php on line 25
[15-Nov-2022 23:20:23 Europe/Berlin] PHP Warning:  Undefined array key "sessionRole" in C:\xampp\htdocs\apprender.com\views\app\index.php on line 10
[15-Nov-2022 23:20:23 Europe/Berlin] PHP Warning:  Undefined array key "sessionRole" in C:\xampp\htdocs\apprender.com\views\app\index.php on line 14
[15-Nov-2022 23:20:23 Europe/Berlin] PHP Warning:  Undefined array key "sessionRole" in C:\xampp\htdocs\apprender.com\views\app\index.php on line 18
[15-Nov-2022 23:20:23 Europe/Berlin] APP::constructor=>No se especifico controlador
[15-Nov-2022 23:20:23 Europe/Berlin] APP::constructor=>No existe el controlador favicon.ico
[15-Nov-2022 23:20:25 Europe/Berlin] APP::constructor=>No existe el controlador favicon.ico
[15-Nov-2022 23:20:34 Europe/Berlin] PHP Notice:  session_start(): Ignoring session_start() because a session is already active in C:\xampp\htdocs\apprender.com\views\login\index.php on line 2
